0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
175.0,-1103.6070779245347,-1074.8304177154787,-757.935604820028,-702.7552509238012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3218815,0.0
175.0,-1092.5893326550722,-1065.1627763300203,-753.9526113672182,-736.2722343266942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3218815,0.0
176.0,-1091.60199906677,-1065.4507486266084,-750.216451311484,-722.404685290996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3226056,0.0
176.0,-1101.1387439537793,-1076.0795443006791,-751.4319187970832,-701.5584829379804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3226056,0.0
177.0,-1091.4898020680994,-1072.365823644679,-746.7832231521606,-729.5628538061865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3361907,0.0
177.0,-1085.8238536352292,-1074.6060237181373,-748.2006452353671,-736.7584213209338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3361907,0.0
178.0,-1099.2426146762446,-1081.2480860394426,-749.902299715206,-699.2734040650539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3519251,0.0
178.0,-1093.4682091446593,-1078.8096712683327,-747.4152662446722,-711.8207684163935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3519251,0.0
179.0,-1080.169124902226,-1066.0603523193859,-750.6689792061225,-734.3648853492923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3530707,0.0
179.0,-1084.5298482505605,-1065.4245693269186,-742.8151892991737,-702.7365514240228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3530707,0.0
180.0,-1105.712641599588,-1080.1373357526027,-759.4390446022153,-698.6151816728525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3661761,0.0
180.0,-1086.0295481327921,-1059.642683995422,-763.5117956539616,-729.9069246021099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3661761,0.0
181.0,-1083.4228378636762,-1066.0566124194302,-745.2124651707709,-715.2726960754953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.381934,0.0
181.0,-1089.7133495891467,-1069.8675704742782,-754.3453008625656,-693.9365668282844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.381934,0.0
182.0,-1083.1685246666893,-1065.1926955296658,-755.3849930502474,-717.6475325473584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3827364,0.0
182.0,-1080.4683168986812,-1058.9994212030433,-757.4830769253895,-722.7487560869195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3827364,0.0
183.0,-1077.9551041284576,-1061.3293788754381,-745.7023920649663,-687.2533656074665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3963704,0.0
183.0,-1095.981421914883,-1070.3799367682077,-759.2969284038991,-702.0932886316441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.3963704,0.0
184.0,-1078.6469856202602,-1059.8371587931179,-755.5532885482535,-727.4385906313546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.411899,0.0
184.0,-1081.2013372899964,-1063.3264854517765,-747.6546198418364,-696.9958049920388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.411899,0.0
185.0,-1095.5662930198014,-1071.0306793604977,-743.5070707909763,-690.6604144671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.412629,0.0
185.0,-1091.325246470049,-1065.9518952206708,-757.1053470298648,-721.9783366960473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.412629,0.0
186.0,-1086.9533034218475,-1066.4754812144674,-737.5419303616509,-709.6703259418719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.4261131,0.0
186.0,-1097.0697328019887,-1071.8197982511483,-747.9538118382916,-681.5126191754825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.4261131,0.0
187.0,-1098.7601675819606,-1067.8330648983829,-754.824008056894,-713.8702335921116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.4419775,0.0
187.0,-1082.0577743798494,-1062.7841999582015,-746.0090638613328,-719.5773209244944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.4419775,0.0
188.0,-1093.3859313456342,-1070.5257928664796,-743.076982296072,-686.740999313537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.4426403,0.0
188.0,-1099.0369201786816,-1072.3882630444132,-754.0648083658889,-700.1747199543752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.4426403,0.0
189.0,-1081.653865184635,-1057.6006986196153,-733.5701566087082,-724.4017918673344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.456241,0.0
189.0,-1083.2358428658918,-1067.7507870993577,-742.1681866068393,-697.9606991806068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.456241,0.0
190.0,-1082.2971279770136,-1073.233480434399,-739.1538272425532,-696.1318881022744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.4719448,0.0
190.0,-1078.5609679212794,-1064.1717028417625,-742.1158280074596,-723.4481173786335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.4719448,0.0
191.0,-1072.0610217982903,-1060.087732090149,-734.924000392668,-708.2491639587097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.4726577,0.0
191.0,-1087.2936343178153,-1070.9596212613396,-733.8543890053406,-690.1293486733921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752442477.4726577,0.0
