0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
152.0,1.3052250845357776,17.50460174260661,8.304447851609439,16.12270870897919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8132827,0.0
152.0,-52.63535197637975,11.04953441908583,6.2437629760243,18.14973448496312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8132827,0.0
153.0,62.2506347624585,5.682777982670814,1.0153828379698098,3.0442785639315844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8289807,0.0
153.0,-99.42150042206049,3.334120810497552,0.884486339520663,6.114736427552998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8289807,0.0
154.0,-114.46711794380099,25.9193766429089,17.54948054207489,22.5665563326329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8296947,0.0
154.0,-130.19339725747705,-1.5427087317220867,-0.8358676400966942,2.0270257759839296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8296947,0.0
155.0,-10.007972281426191,4.392512497957796,-3.9661639030091465,4.454220847226679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8434975,0.0
155.0,-93.6396150905639,20.814413203392178,19.07535972399637,22.618914932012558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8434975,0.0
156.0,-158.29126562457532,0.7535898410715163,-2.0251558260060847,8.927141194231808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8590124,0.0
156.0,55.773128039203584,-1.8306810283102095,-3.3229011106304824,-0.4188687950372696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8590124,0.0
157.0,-9.506825687363744,23.409903772640973,19.838299314957112,20.662947255186737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.85963,0.0
157.0,-205.3242474673316,8.143632153514773,9.250642540398985,14.338776430115104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.85963,0.0
158.0,-110.5364830903709,3.1994844120927155,-0.8770065396092832,5.785625231452286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8733315,0.0
158.0,-66.07655241712928,11.778814910445362,6.314821075182408,10.374482477083802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8733315,0.0
159.0,-67.60243159905076,19.10901882359758,15.099846071098,20.98457865137607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8889468,0.0
159.0,-90.38964202906936,-3.1920046121813357,-2.4739438206888735,1.1406694864854217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8889468,0.0
160.0,-42.844293892383575,8.798114645760506,4.414951897691935,9.963093481957912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8896952,0.0
160.0,-17.988918786868453,19.707402816507965,18.2862408333458,20.633028055541217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.8896952,0.0
161.0,-116.74471701681614,4.22421699995175,2.051335125695914,8.605509798042476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.90344,0.0
161.0,-41.32963441032916,5.342447086703032,2.167272024322301,6.286771825514734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.90344,0.0
162.0,-28.333482064306736,16.382631755899638,14.381785279605538,19.3427625708282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9191053,0.0
162.0,-101.53454389702529,7.05158136645332,6.172704876866192,7.6331358095631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9191053,0.0
163.0,-52.160384682007134,7.0628010663203895,2.3841862217523158,7.042231616564095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9199443,0.0
163.0,8.84112349525094,13.45429009059444,3.5248557082377374,12.513705251738429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9199443,0.0
164.0,-39.231550535187125,19.812120015267283,14.953989972826093,15.415867617353797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.933575,0.0
164.0,-126.30390130355954,6.475636773277074,2.6459792186506093,6.294251625426114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.933575,0.0
165.0,-73.58253162819892,0.20008464762941003,2.171011924277991,3.1639553625136614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9491203,0.0
165.0,-15.520584816113114,18.540554030332714,14.72211617557332,23.36689492315054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9491203,0.0
166.0,-136.34179278463125,12.721269699279219,5.219030388165265,11.743285860866308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9496932,0.0
166.0,-25.857668293640018,3.9998230026103556,-4.396252397913486,5.938961129635572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9496932,0.0
167.0,-71.0356597583741,18.484455530997366,16.184417058248073,22.312243135645986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9633443,0.0
167.0,-46.58045394811779,10.316514027770609,9.47877643769607,16.07035010959953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9633443,0.0
168.0,-56.25183523353189,2.574921119492501,-3.304201610852033,-1.0209926879033446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9790194,0.0
168.0,-86.36550967674702,8.887872244697064,2.253289723303169,2.771265867166221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9790194,0.0
169.0,-13.422500940971076,23.17055017547682,16.7678414513357,25.599615196697414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9797163,0.0
169.0,-64.75262783281505,5.076914189849049,-1.8419007281772792,4.143809150904417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.9797163,0.0
170.0,-125.14079241733998,2.818014616612345,-0.8957060393877327,2.00458637624979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.993252,0.0
170.0,-31.534836426377296,23.761454368475825,14.66601767623797,26.5682492852211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527564.993252,0.0
171.0,-141.37569812498987,6.464417073410004,4.766502493526787,8.654128497466445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0090225,0.0
171.0,-9.106656392104924,-6.180184676777571,-4.830080792773515,-1.3164447844028473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0090225,0.0
172.0,-77.01949968747795,20.492781807202846,15.413997667375952,21.949472839944065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0096433,0.0
172.0,-91.35453621763736,8.068834154400975,12.171504405792803,9.806017683818936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0096433,0.0
173.0,-12.573543651029468,3.7193305059336126,-2.3206079225055873,3.982993452809751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.023429,0.0
173.0,-77.1840552855283,11.86109270947054,5.888472480233759,12.03873795736581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.023429,0.0
174.0,-34.34350129310042,20.006594812963158,11.565640612971038,19.208126172423363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0389888,0.0
174.0,-123.11376664135605,2.178491724189371,-3.064848013687879,2.41223547141999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0389888,0.0
175.0,-51.56574058905244,5.43220468563959,2.3243478224612772,2.9582608649507165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0396705,0.0
175.0,-0.6806617919355631,22.78160058008507,16.464909554924816,23.161200425587595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0396705,0.0
176.0,-76.39493639487773,1.5053097321651876,3.738030005712062,8.706487096846104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0532775,0.0
176.0,-65.04060012940317,1.0004232381470501,3.3266410105861723,2.3187379725277424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0532775,0.0
177.0,-12.715659849345684,19.411950720008463,14.71837627561763,16.91182759962976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.068952,0.0
177.0,-75.8115120017901,11.311327415984124,0.31976144621148705,9.110396292060614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.068952,0.0
178.0,-96.46323955710977,5.297568287234753,3.0723278135992587,8.545671398751438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0696714,0.0
178.0,-59.98051548935473,11.015875319484621,9.710650234948844,8.968280093744397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0696714,0.0
179.0,-83.08935731556267,16.412550955545157,9.407718338537961,17.7495651897043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0834212,0.0
179.0,-84.60027689766139,4.21673720004037,1.0004232381470501,6.881415918469429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0834212,0.0
180.0,-10.02667178120464,5.473343585152179,-1.8194613284431398,5.097483639605343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0989816,0.0
180.0,-10.221146578900516,17.702816440258175,11.550681013148278,21.586702544242144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0989816,0.0
181.0,-154.01282007526606,13.07282029511407,0.8545671398751438,15.015698322094977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0996387,0.0
181.0,-51.23288949299604,3.1246864129789174,-1.3482339340262115,3.2312735617160797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.0996387,0.0
182.0,-16.717352801933885,16.954836449120194,17.86737203830853,22.675013431347907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.113597,0.0
182.0,-55.18970364611596,13.06908039515838,6.281161975581199,16.743532101623714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.113597,0.0
183.0,-73.219761332497,5.076914189849049,0.6152135427109897,5.060084640048444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.128975,0.0
183.0,-105.20712565351278,0.7274105413816869,0.9630242385901511,2.8311042664572597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.128975,0.0
184.0,-51.767695186659694,22.863878379110247,22.579645982477814,19.208126172423363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.1296692,0.0
184.0,-73.72838772647083,2.4702039207331836,4.067141201812774,9.072997292503715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.1296692,0.0
185.0,-22.716152330860496,6.872066168580204,5.219030388165265,4.921708341687918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.1433792,0.0
185.0,-43.20332428812981,27.808026120532304,19.337152720894665,23.28461712412536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.1433792,0.0
186.0,-120.28266237489879,6.7823085696436465,1.3145748344250023,2.6291496688500047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.1589472,0.0
186.0,-15.658961114473641,-1.3631935338489711,-3.82404770469293,-0.5011465940624475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.1589472,0.0
187.0,-47.238676340319216,22.632004581857473,19.49422851903364,21.927033440209925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.1596594,0.0
187.0,-105.13232765439898,8.023955354932696,8.528841848950833,14.163001132197678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.1596594,0.0
188.0,-63.72789524495602,2.8067949167452753,-3.7305502058006823,4.618776445277035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.1734364,0.0
188.0,-88.99091944564134,13.207456693518907,6.9431242677383125,14.623008826747537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.1734364,0.0
189.0,-19.481138869188726,17.14931124681607,15.728149263653904,19.30162367131561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.1890287,0.0
189.0,-125.92243150807917,0.080407849047333,-5.256429387722164,-1.043432087637484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.1890287,0.0
190.0,-58.940823301672935,6.490596373099834,0.645132742356509,6.589703721925616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.189713,0.0
190.0,-25.061069603078067,17.747695239726454,21.15100419940427,20.999538251198828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783527565.189713,0.0
