0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
135.0,5998.219844433479,14.421054229140282,8.042654854711145,10.658714873716235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.6988935,0.0
135.0,6421.815873014741,11.492712563835084,9.557314336765558,11.70214696135372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.6988935,0.0
136.0,6279.978297245223,25.77165059465915,18.910804125946015,22.383301234804094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.6995296,0.0
136.0,6269.020390375052,15.348549418151379,7.3058945634402335,10.161308179609478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.6995296,0.0
137.0,6378.734095475171,16.608895703218877,13.11021929467097,14.402354729361832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7130935,0.0
137.0,6704.423283116426,15.655221214517951,19.10527892364189,20.640507855452597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7130935,0.0
138.0,7014.967745887116,12.667041149921715,12.24256250495091,15.385948417708278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.728789,0.0
138.0,7109.3908700183965,14.207879931665957,9.736829534638673,17.510211592540145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.728789,0.0
139.0,6890.593632960692,10.138868779875338,12.889565197285265,14.1181223327294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7294953,0.0
139.0,6767.0516477744095,16.305963806807995,19.05666022421792,21.30247014760971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7294953,0.0
140.0,6987.5430595120415,15.69636011403054,11.423524414654821,13.957306634634733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7430415,0.0
140.0,7396.213147370145,11.208480167202652,15.290580968838185,15.572943415492773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7430415,0.0
141.0,7268.961181427818,29.993997644633055,27.53501342376694,21.900854140520096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7588904,0.0
141.0,7281.143905533478,14.121862232685089,14.030234683770686,14.996998822316527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7588904,0.0
142.0,7332.530130924657,11.227179666981101,14.65853787632659,13.882508635520935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7595134,0.0
142.0,7673.152739088982,18.47884568106383,16.001161960419267,20.348795658908784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7595134,0.0
143.0,7887.3947780006565,13.28038474265486,15.402777967508882,14.761385125108063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7731714,0.0
143.0,8178.379564003088,16.14140820875764,13.035421295557171,15.045617521740496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7731714,0.0
144.0,7865.333108162042,12.47256635222584,13.345832991879433,14.593089627102017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7889004,0.0
144.0,7744.827921739779,16.298484006896615,22.044840288814157,19.35024237073958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7889004,0.0
145.0,7967.653031049762,9.514305487275124,11.326287015806884,12.607202750630677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7896369,0.0
145.0,8384.569598310161,9.776098484173417,8.450303949881345,13.452420140616596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.7896369,0.0
146.0,8248.012761278078,23.32949592359364,20.949049601797014,23.80072331801057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.803143,0.0
146.0,8235.600033325143,13.119569044560194,11.827433609869331,18.370388582348824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.803143,0.0
147.0,8337.448728818446,14.222839531488717,15.844086162280291,16.410681005567312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8188307,0.0
147.0,8647.587412443943,18.374128482304513,15.215782969724387,20.311396659351885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8188307,0.0
148.0,8919.528627872001,16.721092701889575,16.375151955988258,18.95007307548076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.819703,0.0
148.0,9115.19832360372,18.84535587672144,15.567333565559238,12.005078857764602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.819703,0.0
149.0,8839.24045562325,9.918214682489634,9.927564432378858,12.925094246864319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8333087,0.0
149.0,8731.065719354898,18.273151183500886,17.598099241498858,19.391381270252168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8333087,0.0
150.0,8945.221740567591,13.340223141945899,10.013582131359726,14.185440531931818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8488295,0.0
150.0,9356.289104297291,12.46882645227015,13.05038089537993,13.448680240660906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8488295,0.0
151.0,9219.103964072652,22.020530939102173,21.345478997100145,27.35362827591598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8496277,0.0
151.0,9297.411859294865,14.806263924576342,12.134105406235904,15.213913019746542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8496277,0.0
152.0,9252.260047129821,13.70673333760351,12.418337802868336,14.192920331843197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8631816,0.0
152.0,9620.89824586222,16.279784507118165,15.227002669591457,16.597676003351808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8631816,0.0
153.0,9921.666610148735,17.068903397768736,10.039761431049556,15.565463615581393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8789237,0.0
153.0,10085.640653755981,16.227425907738507,13.768441686872393,17.188580196350813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8789237,0.0
154.0,9809.544409477152,9.346009989269078,8.311927651520818,14.49959212820977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.879634,0.0
154.0,9707.981816330459,19.997245063073933,17.691596740391105,24.298130012117326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.879634,0.0
155.0,9922.560446238145,12.693220449611545,9.175844541285187,15.29993071872741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8931627,0.0
155.0,10348.441553692333,13.961046534590423,11.808734110090882,11.945240458473563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.8931627,0.0
156.0,10190.0960595184,27.3087494764477,24.539353559259325,23.101362026296556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.9089365,0.0
156.0,10222.044154889882,11.6722277617082,14.224709481466562,13.31030394230038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.9089365,0.0
157.0,10277.499391432852,16.51913810428232,16.046040759887546,20.202939560636878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.9094903,0.0
157.0,10596.916766848415,13.467379740439355,14.243408981245011,17.577529791742563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.9094903,0.0
158.0,10874.004084615503,10.595136574469507,13.540307789575309,16.83328970056027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.9230993,0.0
158.0,11098.04840131104,13.355182741768658,13.753482087049633,13.463639840483665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.9230993,0.0
159.0,10788.637128226925,11.608649462461472,11.266448616515845,5.63602923322469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.9387865,0.0
159.0,10714.839552351274,19.039830674417317,20.066433212254196,23.026564027182758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.9387865,0.0
160.0,10902.393665179145,14.436013828963041,10.735382822807878,16.16010770853609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.9395132,0.0
160.0,11331.876296290662,10.580176974646747,11.958330108318478,12.05743745714426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.9395132,0.0
161.0,11171.15222574491,26.291496688500047,19.658784117083997,25.846448593772948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751578902.9530904,0.0
