0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
175.0,7750.91834881762,10607.3249084251,456.2116960948333,-2186.3866529958323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.3465464,0.0
175.0,8081.622742299456,10296.533612257335,405.6613383437507,-2546.2379567823373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.3465464,0.0
176.0,8495.797962892335,10020.684201375581,21.70263944286853,-2242.4084843820892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.3473833,0.0
176.0,8957.273568174802,10384.851349710952,353.16436266573146,-2011.8268225640059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.3473833,0.0
177.0,9398.492005347274,10324.0013074819,64.8835243312642,-2286.3223896618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.3611455,0.0
177.0,9594.904071220197,10739.765985555947,302.2250553192571,-1984.617180436384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.3611455,0.0
178.0,9568.350781534798,10346.788517911918,512.4317421787418,-2367.915786995087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.3768425,0.0
178.0,9851.863247425761,10021.076890870929,667.456205192022,-1927.25646486599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.3768425,0.0
179.0,9933.41924575949,10115.91701384727,1004.0509411040694,-1654.0754726026207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.3773816,0.0
179.0,9593.54835748626,10181.699984117877,1155.2270470629446,-1263.6205674787052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.3773816,0.0
180.0,9733.934852072969,10624.32275372371,1441.649155119434,-1183.323045480065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.3911765,0.0
180.0,9527.486764668953,10956.179036391899,1885.1825903644785,-1110.320198344998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.3911765,0.0
181.0,9943.79746813653,11289.841690738685,1450.1966964681633,-784.2009222088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.4066186,0.0
181.0,9947.255005645566,11373.243329700548,1340.3670544694178,-1040.8702561678365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.4066186,0.0
182.0,9495.525579647627,11360.544499401003,1135.6617604447529,-1212.0473470897414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.4075704,0.0
182.0,9611.219384776894,11738.55488742236,1274.7149806972593,-1010.1600676816888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.4075704,0.0
183.0,9529.573628844228,11299.771125121042,1458.4543955703266,-1421.9492321028374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.4209893,0.0
183.0,9838.764247830957,10982.07036378514,1626.538589228876,-968.2376591283828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.4209893,0.0
184.0,10091.697421734221,11197.963568527251,2115.029361841269,-525.5681407731026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752441672.4368637,0.0
